group,group,dataset,id,data_central,theory (p),theory (N),cfactor,
,CHORUS,CHORUSNBPb,454,0.4658,0.365966290235519,0.360430777072906,-0.015125746032648,0
,CHORUS,CHORUSNBPb,455,1.3405,1.2699031829834,1.22099375724792,-0.038514294940635,0
,CHORUS,CHORUSNBPb,456,1.1603,1.00211071968079,0.981185019016266,-0.020881625406807,0
,CHORUS,CHORUSNBPb,457,0.7446,0.79504781961441,0.780545592308044,-0.018240698167564,0
,CHORUS,CHORUSNBPb,458,0.9178,0.619754672050476,0.612064123153687,-0.012409021252466,0
,CHORUS,CHORUSNBPb,459,0.3944,0.474204361438751,0.472126632928848,-0.004381504429017,0
,CHORUS,CHORUSNBPb,460,0.3489,0.35490208864212,0.357473433017731,0.007245221873583,0
,CHORUS,CHORUSNBPb,461,0.2498,0.263489842414856,0.269543021917343,0.02297310380928,0
,CHORUS,CHORUSNBPb,462,1.2345,1.09999573230743,1.05787491798401,-0.038291797946406,0
,CHORUS,CHORUSNBPb,463,0.8519,0.860367715358734,0.828694641590118,-0.036813415012219,0
,CHORUS,CHORUSNBPb,464,0.5315,0.662083029747009,0.647360861301422,-0.022236136230848,0
,CHORUS,CHORUSNBPb,465,0.4729,0.502116203308106,0.498943775892258,-0.006318114004182,0
,CHORUS,CHORUSNBPb,466,0.4375,0.370517998933792,0.376426249742508,0.015945921185253,0
,CHORUS,CHORUSNBPb,467,0.3312,0.267240703105927,0.279672145843506,0.046517774400002,0
,CHORUS,CHORUSNBPb,468,0.131,0.187915667891502,0.205155849456787,0.091744247612385,0
,CHORUS,CHORUSNBPb,469,0.9722,0.838480532169342,0.817647039890289,-0.024846721515587,0
,CHORUS,CHORUSNBPb,470,0.5518,0.626055419445038,0.621327042579651,-0.007552649044358,0
,CHORUS,CHORUSNBPb,471,0.4856,0.469719916582108,0.476273745298386,0.013952631099755,0
,CHORUS,CHORUSNBPb,472,0.4175,0.345407575368881,0.359998285770416,0.042242010430584,0
,CHORUS,CHORUSNBPb,473,0.2462,0.247615724802017,0.268401831388473,0.083945018447742,0
,CHORUS,CHORUSNBPb,474,0.1788,0.170499876141548,0.196033462882042,0.149757215772379,0
,CHORUS,CHORUSNBPb,475,0.0805,0.111900642514229,0.140982910990715,0.259893668374498,0
,CHORUS,CHORUSNBPb,476,0.5121,0.534022808074951,0.537151157855987,0.00585808271432,0
,CHORUS,CHORUSNBPb,477,0.3109,0.37836030125618,0.395015567541122,0.044019592514453,0
,CHORUS,CHORUSNBPb,478,0.31,0.273807764053345,0.296794056892395,0.083950478608678,0
,CHORUS,CHORUSNBPb,479,0.1264,0.197066649794579,0.223735272884369,0.135327936602107,0
,CHORUS,CHORUSNBPb,480,0.1181,0.137212350964546,0.166466861963272,0.213206105668176,0
,CHORUS,CHORUSNBPb,481,0.097,0.090914346277714,0.121984951198101,0.341756897481027,0
,CHORUS,CHORUSNBPb,482,0.0722,0.056339047849178,0.088596008718014,0.572550692641958,0
,CHORUS,CHORUSNBPb,483,0.2822,0.286313503980637,0.318764448165894,0.113340599497017,0
,CHORUS,CHORUSNBPb,484,0.2229,0.192289888858795,0.227186307311058,0.181478176826491,0
,CHORUS,CHORUSNBPb,485,0.1214,0.13494847714901,0.169100925326347,0.253077684897671,0
,CHORUS,CHORUSNBPb,486,0.1325,0.094675548374653,0.127715185284615,0.348977507679346,0
,CHORUS,CHORUSNBPb,487,0.0412,0.064155489206314,0.096070267260075,0.497459819083096,0
,CHORUS,CHORUSNBPb,488,0.0229,0.041029628366232,0.071900852024555,0.752412948583536,0
,CHORUS,CHORUSNBPb,489,0.0059,0.024033341556788,0.053976368159056,1.24589527143019,0
,CHORUS,CHORUSNBPb,490,0.18,0.131696492433548,0.165429636836052,0.256143073966265,0
,CHORUS,CHORUSNBPb,491,0.0622,0.082533746957779,0.112461075186729,0.362607167759634,0
,CHORUS,CHORUSNBPb,492,0.0734,0.057381737977266,0.083701200783253,0.458673155149357,0
,CHORUS,CHORUSNBPb,493,0.0519,0.040082860738039,0.063554845750332,0.585586571918948,0
,CHORUS,CHORUSNBPb,494,0.0294,0.027298511937261,0.048596139997244,0.780175421610195,0
,CHORUS,CHORUSNBPb,495,0.0134,0.017800515517593,0.037386205047369,1.10028777034125,0
,CHORUS,CHORUSNBPb,496,0.0173,0.010934259742498,0.029174132272601,1.66813967837342,0
,CHORUS,CHORUSNBPb,497,1.4527,0,0,#DIV/0!,0
,CHORUS,CHORUSNBPb,498,1.0571,0,0,#DIV/0!,0
,CHORUS,CHORUSNBPb,499,1.7163,0,0,#DIV/0!,0
,CHORUS,CHORUSNBPb,500,1.139,0,0,#DIV/0!,0
,CHORUS,CHORUSNBPb,501,0.8735,0,0,#DIV/0!,0
,CHORUS,CHORUSNBPb,502,1.4381,1.15990114212036,0.81923896074295,-0.29369932402572,0
,CHORUS,CHORUSNBPb,503,1.6468,0,0,#DIV/0!,0
,CHORUS,CHORUSNBPb,504,2.2794,0,0,#DIV/0!,0
,CHORUS,CHORUSNBPb,505,1.647,1.35027599334717,1.24209320545197,-0.080119018947401,0
,CHORUS,CHORUSNBPb,506,1.1192,1.20483815670013,1.12339127063751,-0.0675998561381,0
,CHORUS,CHORUSNBPb,507,1.2749,1.08767545223236,0.99806022644043,-0.082391512659409,0
,CHORUS,CHORUSNBPb,508,0.9294,0.978962242603302,0.879854440689087,-0.10123761428292,0
,CHORUS,CHORUSNBPb,509,1.5086,0,0,#DIV/0!,0
,CHORUS,CHORUSNBPb,510,1.3228,1.44199752807617,1.39189100265503,-0.034747996751417,0
,CHORUS,CHORUSNBPb,511,1.1974,1.27407193183899,1.22249662876129,-0.04048068385217,0
,CHORUS,CHORUSNBPb,512,0.9463,1.10269749164581,1.0527161359787,-0.045326443603781,0
,CHORUS,CHORUSNBPb,513,1.1756,0.952290058135986,0.896703004837036,-0.058371976924506,0
,CHORUS,CHORUSNBPb,514,0.8985,0.822182893753052,0.760696232318878,-0.074784651810868,0
,CHORUS,CHORUSNBPb,515,1.9433,1.52562010288239,1.49909830093384,-0.017384276661299,0
,CHORUS,CHORUSNBPb,516,1.4524,1.32702672481537,1.29449808597565,-0.024512421815957,0
,CHORUS,CHORUSNBPb,517,1.4699,1.11416161060333,1.08894062042236,-0.0226367431268,0
,CHORUS,CHORUSNBPb,518,1.108,0.923790693283081,0.902044832706451,-0.023539813439067,0
,CHORUS,CHORUSNBPb,519,0.9895,0.759995698928833,0.739200234413147,-0.027362608163436,0
,CHORUS,CHORUSNBPb,520,0.6143,0.622893035411835,0.602343440055847,-0.032990568504913,0
,CHORUS,CHORUSNBPb,521,1.4268,1.41270995140076,1.37353706359863,-0.027728896340882,0
,CHORUS,CHORUSNBPb,522,1.2398,1.16159331798553,1.13757956027985,-0.020673119700218,0
,CHORUS,CHORUSNBPb,523,1.0757,0.942410290241241,0.926411747932434,-0.016976196540375,0
,CHORUS,CHORUSNBPb,524,0.7604,0.75535500049591,0.743632018566132,-0.015519830969653,0
,CHORUS,CHORUSNBPb,525,0.78,0.597668409347534,0.5890291929245,-0.014454865420219,0
,CHORUS,CHORUSNBPb,526,0.5523,0.466990888118744,0.46089506149292,-0.013053416631705,0
,CHORUS,CHORUSNBPb,527,1.1728,1.25707650184631,1.2157928943634,-0.03284096665738,0
,CHORUS,CHORUSNBPb,528,1.0995,0.99535995721817,0.975604176521301,-0.019847875689195,0
,CHORUS,CHORUSNBPb,529,0.7917,0.788604378700256,0.775752902030945,-0.016296481501273,0
,CHORUS,CHORUSNBPb,530,0.7467,0.614395558834076,0.608294010162354,-0.009930977826892,0
,CHORUS,CHORUSNBPb,531,0.6294,0.468442320823669,0.467922121286392,-0.001110487917408,0
,CHORUS,CHORUSNBPb,532,0.3442,0.352013826370239,0.355793178081512,0.010736372915359,0
,CHORUS,CHORUSNBPb,533,0.8643,1.09166193008423,1.04827570915222,-0.039743275584099,0
,CHORUS,CHORUSNBPb,534,1.172,0.848515927791595,0.820375025272369,-0.033164848882056,0
,CHORUS,CHORUSNBPb,535,0.7282,0.653021037578583,0.640718102455139,-0.018840028751697,0
,CHORUS,CHORUSNBPb,536,0.6397,0.493362605571747,0.492326021194458,-0.002101059880871,0
,CHORUS,CHORUSNBPb,537,0.3665,0.365735173225403,0.372901052236557,0.019593081376228,0
,CHORUS,CHORUSNBPb,538,0.2792,0.263995051383972,0.27725812792778,0.050239868036455,0
,CHORUS,CHORUSNBPb,539,0.7322,0.825073719024658,0.804882764816284,-0.024471697186334,0
,CHORUS,CHORUSNBPb,540,0.6442,0.614912927150726,0.6115602850914,-0.005452222438811,0
,CHORUS,CHORUSNBPb,541,0.4219,0.460039108991623,0.467055678367615,0.015252114959034,0
,CHORUS,CHORUSNBPb,542,0.4203,0.340115964412689,0.35470712184906,0.04290053676712,0
,CHORUS,CHORUSNBPb,543,0.228,0.244024187326431,0.264573127031326,0.08420861853914,0
,CHORUS,CHORUSNBPb,544,0.1846,0.168182492256165,0.193388298153877,0.149871758704354,0
,CHORUS,CHORUSNBPb,545,0.4339,0.518985867500305,0.5241779088974,0.010004205744758,0
,CHORUS,CHORUSNBPb,546,0.3805,0.368291348218918,0.385952353477478,0.047953896674386,0
,CHORUS,CHORUSNBPb,547,0.2169,0.267259955406189,0.290449529886246,0.08676786032091,0
,CHORUS,CHORUSNBPb,548,0.2654,0.192452013492584,0.219064503908157,0.138281174265805,0
,CHORUS,CHORUSNBPb,549,0.0675,0.134045079350472,0.16309130191803,0.216689957649357,0
,CHORUS,CHORUSNBPb,550,0.0458,0.088885948061943,0.119611136615276,0.345669807469696,0
,CHORUS,CHORUSNBPb,551,0.2622,0.274684876203537,0.307998150587082,0.121278152783556,0
,CHORUS,CHORUSNBPb,552,0.171,0.183912262320519,0.218700662255287,0.189157587948868,0
,CHORUS,CHORUSNBPb,553,0.1145,0.130556404590607,0.164320394396782,0.258616112415557,0
,CHORUS,CHORUSNBPb,554,0.0859,0.091709591448307,0.124216742813587,0.354457487509396,0
,CHORUS,CHORUSNBPb,555,0.0507,0.062215104699135,0.093514330685139,0.503080821568386,0
,CHORUS,CHORUSNBPb,556,0.0232,0.039838131517172,0.070047862827778,0.758311952898302,0
,CHORUS,CHORUSNBPb,557,0.1646,0.124122507870197,0.157783284783363,0.271189951691656,0
,CHORUS,CHORUSNBPb,558,0.0641,0.078893132507801,0.108087427914143,0.370048627533642,0
,CHORUS,CHORUSNBPb,559,0.0782,0.055119212716818,0.080642461776733,0.463055399412988,0
,CHORUS,CHORUSNBPb,560,0.0425,0.038568839430809,0.061326112598181,0.590042985560854,0
,CHORUS,CHORUSNBPb,561,0.0118,0.026307942345739,0.046945527195931,0.784462143750103,0
,CHORUS,CHORUSNBPb,562,0.0058,0.017196122556925,0.036151118576527,1.10228314300823,0
,CHORUS,CHORUSNBPb,563,1.6438,0,0,#DIV/0!,0
,CHORUS,CHORUSNBPb,564,1.9092,0,0,#DIV/0!,0
,CHORUS,CHORUSNBPb,565,1.6218,0,0,#DIV/0!,0
,CHORUS,CHORUSNBPb,566,1.3727,0,0,#DIV/0!,0
,CHORUS,CHORUSNBPb,567,1.455,0,0,#DIV/0!,0
,CHORUS,CHORUSNBPb,568,2.4655,1.53114533424377,1.40802264213562,-0.080412152494305,0
,CHORUS,CHORUSNBPb,569,1.2013,1.39260256290436,1.31222343444824,-0.057718641769896,0
,CHORUS,CHORUSNBPb,570,1.3012,1.27355861663818,1.18328201770782,-0.07088531124595,0
,CHORUS,CHORUSNBPb,571,2.0786,0,0,#DIV/0!,0
,CHORUS,CHORUSNBPb,572,1.7964,1.47739934921265,1.42988395690918,-0.032161508889786,0
,CHORUS,CHORUSNBPb,573,1.4314,1.29671800136566,1.25340485572815,-0.033402131837374,0
,CHORUS,CHORUSNBPb,574,1.375,1.12754058837891,1.07878625392914,-0.04323953829446,0
,CHORUS,CHORUSNBPb,575,1.8992,1.54225015640259,1.51779496669769,-0.015856824266394,0
,CHORUS,CHORUSNBPb,576,1.5237,1.33430695533752,1.30673050880432,-0.020667243337743,0
,CHORUS,CHORUSNBPb,577,1.4457,1.1167356967926,1.09776139259338,-0.016990863866639,0
,CHORUS,CHORUSNBPb,578,0.9169,0.926249623298645,0.909099280834198,-0.018515896830673,0
,CHORUS,CHORUSNBPb,579,1.6236,1.40918970108032,1.37495696544647,-0.024292496324382,0
,CHORUS,CHORUSNBPb,580,1.7238,1.15465891361237,1.13544428348541,-0.016640957689263,0
,CHORUS,CHORUSNBPb,581,1.0536,0.936943829059601,0.923617601394653,-0.01422308067104,0
,CHORUS,CHORUSNBPb,582,0.6159,0.750700771808624,0.741184413433075,-0.012676633264439,0
,CHORUS,CHORUSNBPb,583,1.2224,1.23557388782501,1.20619332790375,-0.023778877338516,0
,CHORUS,CHORUSNBPb,584,0.9377,0.984443843364716,0.965751111507416,-0.018988113931832,0
,CHORUS,CHORUSNBPb,585,0.7897,0.777730882167816,0.767338514328003,-0.013362421472639,0
,CHORUS,CHORUSNBPb,586,0.6639,0.603755474090576,0.599948942661285,-0.006304756797484,0
,CHORUS,CHORUSNBPb,587,1.102,1.0763772726059,1.03214287757874,-0.041095623396126,0
,CHORUS,CHORUSNBPb,588,0.686,0.829585492610931,0.806578278541565,-0.027733385255999,0
,CHORUS,CHORUSNBPb,589,0.6894,0.636540591716766,0.62781822681427,-0.013702763053919,0
,CHORUS,CHORUSNBPb,590,0.4111,0.482957750558853,0.484130620956421,0.002428515530003,0
,CHORUS,CHORUSNBPb,591,0.834,0.802129030227661,0.784481406211853,-0.022000979082878,0
,CHORUS,CHORUSNBPb,592,0.7149,0.598172903060913,0.595952808856964,-0.003711458998876,0
,CHORUS,CHORUSNBPb,593,0.4163,0.448363870382309,0.455581337213516,0.016097342600449,0
,CHORUS,CHORUSNBPb,594,0.3189,0.331638902425766,0.346044659614563,0.04343808004256,0
,CHORUS,CHORUSNBPb,595,0.4852,0.495622634887695,0.504111886024475,0.017128457296353,0
,CHORUS,CHORUSNBPb,596,0.3869,0.35129502415657,0.370094388723373,0.053514462984321,0
,CHORUS,CHORUSNBPb,597,0.1918,0.257041990756988,0.280435383319855,0.091010003828452,0
,CHORUS,CHORUSNBPb,598,0.1453,0.185130536556244,0.211627334356308,0.143124944663109,0
,CHORUS,CHORUSNBPb,599,0.2027,0.25737527012825,0.291815280914307,0.133812431819479,0
,CHORUS,CHORUSNBPb,600,0.1644,0.174079433083534,0.208529442548752,0.19789821723906,0
,CHORUS,CHORUSNBPb,601,0.1011,0.123909749090672,0.156931519508362,0.266498565770854,0
,CHORUS,CHORUSNBPb,602,0.0722,0.087181329727173,0.118758581578732,0.362201998413849,0
,CHORUS,CHORUSNBPb,603,0.118,0.11340206861496,0.146643817424774,0.293131767487258,0
,CHORUS,CHORUSNBPb,604,0.0736,0.073632299900055,0.101562656462193,0.379322071971798,0
,CHORUS,CHORUSNBPb,605,0.0686,0.051717855036259,0.076019026339054,0.46987972114772,0
,CHORUS,CHORUSNBPb,606,0.0415,0.036253619939089,0.057920355349779,0.597643364913448,0
,NTVDMN,NTVNUDMNFe,0,13.84518875834,0,0,#DIV/0!,0
,NTVDMN,NTVNUDMNFe,1,16.37747669877,0,0,#DIV/0!,0
,NTVDMN,NTVNUDMNFe,2,12.70772238514,13.0162954330444,10.0979833602905,-0.224204504865893,0
,NTVDMN,NTVNUDMNFe,3,9.792092884995,11.2821950912476,8.33741664886475,-0.26101112581073,0
,NTVDMN,NTVNUDMNFe,4,4.171932282586,4.79474353790283,3.90341448783875,-0.185897127347492,0
,NTVDMN,NTVNUDMNFe,5,15.43148037711,0,0,#DIV/0!,0
,NTVDMN,NTVNUDMNFe,6,15.65819456307,12.0884914398193,11.3081359863281,-0.064553584487865,0
,NTVDMN,NTVNUDMNFe,7,15.27845575803,13.0582714080811,10.6453866958618,-0.184778263279628,0
,NTVDMN,NTVNUDMNFe,8,9.727416723071,10.7456970214844,8.57456016540527,-0.20204709398918,0
,NTVDMN,NTVNUDMNFe,9,4.305182568593,4.38542604446411,3.95532298088074,-0.098075548241501,0
,NTVDMN,NTVNUDMNFe,10,12.86003584553,0,0,#DIV/0!,0
,NTVDMN,NTVNUDMNFe,11,15.23383060622,12.11887550354,11.1821947097778,-0.077291064958015,0
,NTVDMN,NTVNUDMNFe,12,14.40302366832,12.5111274719238,10.3757467269897,-0.17067852195784,0
,NTVDMN,NTVNUDMNFe,13,11.49359051422,10.1279211044312,8.37770175933838,-0.172811313106203,0
,NTVDMN,NTVNUDMNFe,14,3.542341257507,4.13506603240967,3.91879725456238,-0.05230116669292,0
,NTVDMN,NTVNUDMNFe,15,21.32842122168,0,0,#DIV/0!,0
,NTVDMN,NTVNUDMNFe,16,15.88066681461,16.0989742279053,14.99338722229,-0.068674375768542,0
,NTVDMN,NTVNUDMNFe,17,15.60476223121,15.4499349594116,12.761549949646,-0.174006234772396,0
,NTVDMN,NTVNUDMNFe,18,10.25531119412,11.9873933792114,9.55198574066162,-0.203164070912472,0
,NTVDMN,NTVNUDMNFe,19,4.506612679395,4.8797082901001,4.14499616622925,-0.150564763340757,0
,NTVDMN,NTVNUDMNFe,20,21.55520066196,21.9717826843262,16.244556427002,-0.260662793711764,0
,NTVDMN,NTVNUDMNFe,21,20.25222158144,16.6904048919678,15.8169822692871,-0.052330822908976,0
,NTVDMN,NTVNUDMNFe,22,17.8813439871,15.0100212097168,12.8358850479126,-0.144845642216466,0
,NTVDMN,NTVNUDMNFe,23,11.3337020057,11.2094163894653,9.41334342956543,-0.16022894479929,0
,NTVDMN,NTVNUDMNFe,24,4.122349578173,4.41345834732056,4.02583885192871,-0.087826702981614,0
,NTVDMN,NTVNUDMNFe,25,21.07832183991,21.2702350616455,15.8561706542969,-0.254537121553079,0
,NTVDMN,NTVNUDMNFe,26,17.16860282583,15.5101280212402,15.0646686553955,-0.028720547324606,0
,NTVDMN,NTVNUDMNFe,27,14.85447712254,14.2247066497803,12.3110504150391,-0.134530453376398,0
,NTVDMN,NTVNUDMNFe,28,11.60107038033,10.597861289978,9.05711936950684,-0.145382344447951,0
,NTVDMN,NTVNUDMNFe,29,4.209813497474,4.10363960266113,3.88830828666687,-0.052473252245305,0
,NTVDMN,NTVNUDMNFe,30,22.17379466749,0,0,#DIV/0!,0
,NTVDMN,NTVNUDMNFe,31,22.90776787991,18.8794326782227,17.5982284545898,-0.067862432387107,0
,NTVDMN,NTVNUDMNFe,32,16.45607004656,16.448112487793,13.9383735656738,-0.152585223622574,0
,NTVDMN,NTVNUDMNFe,33,12.03906936429,12.1470165252686,9.96566581726074,-0.179579133976652,0
,NTVDMN,NTVNUDMNFe,34,4.396157575171,4.84398794174194,4.14191770553589,-0.144936412858531,0
,NTVDMN,NTVNUDMNFe,35,23.04488211576,25.7032833099365,19.9395561218262,-0.224240892442024,0
,NTVDMN,NTVNUDMNFe,36,21.60461201729,18.2553443908691,17.7972030639648,-0.025096285071097,0
,NTVDMN,NTVNUDMNFe,37,15.54136157247,15.7593297958374,13.7457666397095,-0.127769593137126,0
,NTVDMN,NTVNUDMNFe,38,10.01235784283,11.339282989502,9.66068172454834,-0.148034162874997,0
,NTVDMN,NTVNUDMNFe,39,4.290507875066,4.36071062088013,3.97497844696045,-0.088456264919919,0
,NTVDMN,NTVNUDMNFe,40,22.01707916891,24.6634845733643,19.1269378662109,-0.224483555463716,0
,NTVDMN,NTVNUDMNFe,41,18.36848260771,17.2571697235107,16.7190036773682,-0.031185070018138,0
,NTVDMN,NTVNUDMNFe,42,14.5158198887,14.8261108398437,13.0486507415771,-0.119887144880224,0
,NTVDMN,NTVNUDMNFe,43,11.68931397857,10.7089500427246,9.25572776794434,-0.13570165786398,0
,NTVDMN,NTVNUDMNFe,44,3.957547719939,4.05107545852661,3.82646203041077,-0.055445382446057,0
,NTVDMN,NTVNBDMNFe,0,11.80452078599,0,0,#DIV/0!,0
,NTVDMN,NTVNBDMNFe,1,12.16483616888,0,0,#DIV/0!,0
,NTVDMN,NTVNBDMNFe,2,11.04737081105,6.16046619415283,6.90506362915039,0.120867059656019,0
,NTVDMN,NTVNBDMNFe,3,8.644196942431,5.59613656997681,5.82301044464111,0.040541161179211,0
,NTVDMN,NTVNBDMNFe,4,2.552783687296,2.95652079582214,2.91889381408691,-0.012726777294582,0
,NTVDMN,NTVNBDMNFe,5,9.165662429768,0,0,#DIV/0!,0
,NTVDMN,NTVNBDMNFe,6,10.42862087181,7.28856801986694,8.29560661315918,0.1381668649517,0
,NTVDMN,NTVNBDMNFe,7,11.47526161491,6.76552534103394,7.72002124786377,0.141082304583307,0
,NTVDMN,NTVNBDMNFe,8,6.036467631028,5.63464641571045,6.36123752593994,0.128950613157131,0
,NTVDMN,NTVNBDMNFe,9,3.094278990413,2.87138557434082,3.24038982391357,0.128510866973157,0
,NTVDMN,NTVNBDMNFe,10,9.447763494494,0,0,#DIV/0!,0
,NTVDMN,NTVNBDMNFe,11,8.515955716326,7.74092531204224,8.32719612121582,0.075736528327117,0
,NTVDMN,NTVNBDMNFe,12,7.953596834122,6.88885927200317,7.5485315322876,0.095759288183659,0
,NTVDMN,NTVNBDMNFe,13,7.045061694462,5.58257579803467,6.24097204208374,0.117937716901374,0
,NTVDMN,NTVNBDMNFe,14,2.474287437295,2.69592046737671,3.2313973903656,0.198624896197306,0
,NTVDMN,NTVNBDMNFe,15,14.98324109043,0,0,#DIV/0!,0
,NTVDMN,NTVNBDMNFe,16,14.49534689162,10.6993770599365,11.9436655044556,0.116295410241989,0
,NTVDMN,NTVNBDMNFe,17,14.22932346621,8.92548656463623,10.3016109466553,0.15417920043389,0
,NTVDMN,NTVNBDMNFe,18,8.318414332213,7.42754030227661,8.04217910766602,0.082751325523069,0
,NTVDMN,NTVNBDMNFe,19,3.057289948749,3.49449729919434,3.76258659362793,0.07671755662693,0
,NTVDMN,NTVNBDMNFe,20,18.41657871484,0,0,#DIV/0!,0
,NTVDMN,NTVNBDMNFe,21,14.48913471943,14.3052024841309,13.1379175186157,-0.081598632861719,0
,NTVDMN,NTVNBDMNFe,22,11.33342174343,10.1397466659546,10.8244581222534,0.067527471726471,0
,NTVDMN,NTVNBDMNFe,23,9.777395317494,7.5865626335144,8.09984683990479,0.067657018228901,0
,NTVDMN,NTVNBDMNFe,24,3.451094979152,3.25462055206299,3.81548857688904,0.172329774194579,0
,NTVDMN,NTVNBDMNFe,25,11.17874467445,0,0,#DIV/0!,0
,NTVDMN,NTVNBDMNFe,26,15.54014675025,14.3151473999023,12.5354957580566,-0.124319477273272,0
,NTVDMN,NTVNBDMNFe,27,10.29748333133,10.0904531478882,10.2815647125244,0.018939839651922,0
,NTVDMN,NTVNBDMNFe,28,7.557912070838,7.13468074798584,7.71238088607788,0.080970706118158,0
,NTVDMN,NTVNBDMNFe,29,3.263312021879,3.00285458564758,3.67298316955566,0.223163847863637,0
,NTVDMN,NTVNBDMNFe,30,16.38439037189,0,0,#DIV/0!,0
,NTVDMN,NTVNBDMNFe,31,16.70186367728,17.1792984008789,16.0590019226074,-0.065212004130167,0
,NTVDMN,NTVNBDMNFe,32,11.44685886144,11.742374420166,12.8908319473267,0.097804539871282,0
,NTVDMN,NTVNBDMNFe,33,7.239226588753,8.92491626739502,9.36250591278076,0.049030112134986,0
,NTVDMN,NTVNBDMNFe,34,4.409385305966,3.78881525993347,4.19795322418213,0.107985725399512,0
,NTVDMN,NTVNBDMNFe,35,17.25229582754,19.2614269256592,16.1414794921875,-0.161979039533952,0
,NTVDMN,NTVNBDMNFe,36,14.57353621894,18.6896953582764,16.3407344818115,-0.125682138281866,0
,NTVDMN,NTVNBDMNFe,37,11.59268795157,12.2881965637207,12.7162828445435,0.034837193448437,0
,NTVDMN,NTVNBDMNFe,38,7.827772283748,8.43055152893066,9.04424858093262,0.072794413259437,0
,NTVDMN,NTVNBDMNFe,39,3.830724155268,3.43976593017578,4.07874965667725,0.185763723309164,0
,NTVDMN,NTVNBDMNFe,40,12.08624009395,18.6610527038574,15.8702440261841,-0.149552585374589,0
,NTVDMN,NTVNBDMNFe,41,16.02669783285,18.1118030548096,15.4110822677612,-0.149113855692637,0
,NTVDMN,NTVNBDMNFe,42,13.34722566774,11.6560287475586,11.897798538208,0.020742037951824,0
,NTVDMN,NTVNBDMNFe,43,6.333875293209,7.81685352325439,8.48023891448975,0.084866038395352,0
,NTVDMN,NTVNBDMNFe,44,2.427649012271,3.13875460624695,3.86253023147583,0.230593249879547,0
,DYE605,DYE605,0,364,369.728118896484,398.587738037109,0.07805632751645,0
,DYE605,DYE605,1,209,316.241516113281,344.643951416016,0.089812481459772,0
,DYE605,DYE605,2,220,271.462585449219,299.138702392578,0.101951865291346,0
,DYE605,DYE605,3,243,234.349594116211,261.254791259766,0.114807952815198,0
,DYE605,DYE605,4,119,201.479232788086,227.57160949707,0.129504050357528,0
,DYE605,DYE605,5,176,173.734725952148,198.996597290039,0.145404847530876,0
,DYE605,DYE605,6,174,149.819702148438,174.376968383789,0.163912128266153,0
,DYE605,DYE605,7,140,129.476684570313,153.326110839844,0.184198617292983,0
,DYE605,DYE605,8,105,111.560646057129,134.729827880859,0.207682391977775,0
,DYE605,DYE605,9,123,96.0681457519531,118.520355224609,0.233711281683604,0
,DYE605,DYE605,10,34.9,30.9036960601807,46.1768684387207,0.494218308023663,0
,DYE605,DYE605,11,28.9,27.0012302398682,41.3282814025879,0.530607347718749,0
,DYE605,DYE605,12,27.4,23.6613845825195,37.0412101745605,0.565470948894754,0
,DYE605,DYE605,13,16.2,18.3101177215576,29.9236259460449,0.634267261472274,0
,DYE605,DYE605,14,10.7,11.1285533905029,19.8243808746338,0.781397831235805,0
,DYE605,DYE605,15,3.57,5.05245494842529,10.9887704849243,1.17493685685395,0
,DYE605,DYE605,16,1.7,1.79929780960083,5.16895866394043,1.87276438417226,0
,DYE605,DYE605,17,399,387.516052246094,414.066009521484,0.068513180606335,0
,DYE605,DYE605,18,315,333.644073486328,358.983856201172,0.075948547354857,0
,DYE605,DYE605,19,277,287.012725830078,311.626708984375,0.085759204868391,0
,DYE605,DYE605,20,244,248.118011474609,272.304992675781,0.097481763042612,0
,DYE605,DYE605,21,237,213.717971801758,237.592987060547,0.111712716799199,0
,DYE605,DYE605,22,192,184.752838134766,208.318252563477,0.127551027992985,0
,DYE605,DYE605,23,166,159.271484375,182.451126098633,0.145535415925785,0
,DYE605,DYE605,24,161,137.966567993164,160.715881347656,0.164890043185095,0
,DYE605,DYE605,25,145,119.174621582031,141.48127746582,0.187176225841294,0
,DYE605,DYE605,26,127,102.743453979492,124.559539794922,0.212335530590438,0
,DYE605,DYE605,27,45.6,32.4434585571289,49.2099151611328,0.516790051050823,0
,DYE605,DYE605,28,28.9,28.2305755615234,44.2078285217285,0.565955622314024,0
,DYE605,DYE605,29,30.9,24.4361934661865,39.6314163208008,0.62183264654704,0
,DYE605,DYE605,30,19.9,18.5550975799561,32.1860313415527,0.734619352059962,0
,DYE605,DYE605,31,12.5,10.9217624664307,21.5279693603516,0.971107632721398,0
,DYE605,DYE605,32,5.8,5.24940776824951,12.1047286987305,1.30592273131164,0
,DYE605,DYE605,33,1.79,1.90879321098328,5.83583545684814,2.05734294488712,0
,DYE605,DYE605,34,0.474,0.573701083660126,2.3701639175415,3.13135687738329,0
,DYE605,DYE605,35,424,403.408081054688,429.306274414062,0.064198499176481,0
,DYE605,DYE605,36,350,347.412475585937,372.788818359375,0.073043844296721,0
,DYE605,DYE605,37,363,299.119506835937,323.974182128906,0.08309279309758,0
,DYE605,DYE605,38,248,258.619750976563,282.854797363281,0.093709186151506,0
,DYE605,DYE605,39,208,223.857864379883,247.696334838867,0.106489314212928,0
,DYE605,DYE605,40,212,193.913131713867,217.403686523437,0.121139577304297,0
,DYE605,DYE605,41,148,167.135391235352,190.345642089844,0.138870951765139,0
